Date,naive,rolling5,rolling50,ewma080,ewma030,har,garch11,ols,elastic_net_1,elastic_net_1e-3,gb_tree
2018-06-27,0.002504853311339,0.003026075186862,0.0036199538294327,0.000568922401304,0.0024253786233608,0.0036811372448001,0.0037174411906203,0.0035725807472472,0.0034626940745226,0.0034626940745226,0.0033899213212269
2018-07-04,0.001312374851388,0.0017400023886113,0.0012441768672408,0.0004802821730512,0.0013224025935791,0.0006585811480834,0.0005806488992486,0.0009643899533524,0.0005468084818668,0.0005468084818668,0.0006576939385238
2018-07-11,0.0106129445684233,0.0119388441149755,0.0127586249628131,0.0152160687253198,0.0118981964384755,0.0115623530685734,0.0107831927768869,0.0118346513323281,0.0102893261789148,0.0102893261789148,0.0110233623389722
2018-07-18,0.0130271533474559,0.0130463897453008,0.0070968285609087,0.0107706390197164,0.0125860524023204,0.0065671606127243,0.0042701848661282,0.0052487294036365,0.0021386493706908,0.0021386493706908,0.0070641150741367
2018-07-25,-0.0047196372776644,-0.005536298946149,-0.0097332624059894,-0.0067810534154127,-0.0059106616635084,-0.0084147036221628,-0.0056971348939054,-0.0076401873227062,-0.0053144294976424,-0.0053144294976424,-0.0066423225601025
2018-08-01,-0.0008363099334625,-0.0006116758377474,-0.0004637268346642,-0.0019650220728966,-0.0010613956552131,-0.000249904269178,-0.0002540129544765,-0.0004194442298945,-0.0004524016511153,-0.0004524016511153,-0.0006328503290606
2018-08-08,-0.0123094710235402,-0.010189406942956,-0.0121911238634254,-0.0350362249010166,-0.0148233229090409,-0.0124853479786015,-0.0118745007310745,-0.011728835899279,-0.0112075717319498,-0.0112075717319498,-0.0116882996564446
2018-08-15,-0.0479432543073904,-0.0489127327993787,-0.0388918991078371,-0.0649297533918043,-0.0502878968177607,-0.0383049604272943,-0.0385888277425604,-0.0403996639040097,-0.0351751207099864,-0.0351751207099864,-0.0421763723949555
2018-08-22,0.0123356601397212,0.0095600427219187,0.0155707827698105,0.000979835461955,0.0013423436062219,0.0182206288230476,0.0172842426385147,0.0162174573262993,0.0166881846381742,0.0166881846381742,0.0175584229249411
2018-08-29,0.0046980416887356,-0.0009826243028615,0.0031807025514839,0.0071286250356844,0.0033856443165404,0.004334940390614,0.0039045811894301,0.0027566562361609,0.003179790793989,0.003179790793989,0.0031321509447057
2018-09-05,-0.013273809649598,-0.0143707711562461,-0.0175711948587633,-0.0280752588350676,-0.0148789809896927,-0.0169235759912434,-0.0153368801864378,-0.0159123754513412,-0.0151959925631551,-0.0151959925631551,-0.0164667975120727
2018-09-12,-0.0010877357401304,0.0007448044047913,0.0032716006647762,0.0090489553034664,0.0028280217560928,0.0031401312945407,0.0027858047122188,0.0026078614708691,0.0032328563863302,0.0032328563863302,0.002570401651784
2018-09-19,0.0225241986972571,0.020880140214668,0.0160845232808299,0.0432972897572473,0.0218530921916723,0.0168366428376804,0.0171816662266408,0.0167090581486037,0.0162878309164128,0.0162878309164128,0.0161330818638115
2018-09-26,0.0122130488928521,0.0122316818817916,0.0122369642394689,0.0179066825395108,0.0130859353955937,0.0113929136295639,0.0107693937717255,0.0110966393931274,0.0097766198378956,0.0097766198378956,0.0121419429448682
2018-10-03,0.0027075592852828,-0.0050107555116594,-0.0056170305573716,-0.0420405804276045,-0.0089642146151095,-0.0082430040375761,-0.0095251666561719,-0.0070292530730091,-0.0094151538901164,-0.0094151538901164,-0.0054348899620607
2018-10-10,0.0034615776960982,-0.0046149457668109,0.0030493109957331,0.0082442532678718,-0.0010407545298487,0.0030293154740948,-0.0002095059614213,0.0018536466620482,0.0026351268092959,0.0026351268092959,0.0026213567821277
2018-10-17,0.0029484734190717,0.003432738422522,0.0021427853014263,0.0022375330704109,0.0034655474517825,0.002289230055335,0.0025124197120096,0.0025604743720613,0.0023292290210882,0.0023292290210882,0.0026793859781061
2018-10-24,-0.0141079114263208,-0.0139508772368068,-0.0146634623680429,-0.0374408308431809,-0.0173767292501701,-0.0145682290433513,-0.0144970890140555,-0.014353673658258,-0.0142949146964339,-0.0142949146964339,-0.0153965364342511
2018-10-31,-0.0010502911235957,-0.0023908561584297,-0.0069818106536786,-0.0070559092240837,-0.0002861456334023,-0.0081366067409454,-0.0086737776859724,-0.0069032414941028,-0.0093760005205918,-0.0093760005205918,-0.0093810297858947
2018-11-07,0.0442764260233614,0.03870358287135,0.0324007499634514,0.0320823387775129,0.0363108626584032,0.0345596242829269,0.0321641188994255,0.0341752150781829,0.0314598945977062,0.0314598945977062,0.0326290216066381
2018-11-14,-0.0037057435331817,-0.0054558831412335,-0.0068967702514216,-0.007070374284176,-0.0055972399948977,-0.0073038987474707,-0.0069000103560336,-0.0063270086511506,-0.0068674763891253,-0.0068674763891253,-0.0075716647294837
2018-11-21,-0.0267602664830802,-0.031939505640647,-0.0225034802462376,-0.0388535461154932,-0.0278590239411239,-0.0196671512709703,-0.0171689715962912,-0.021232080498291,-0.0192013322542366,-0.0192013322542366,-0.0228742861615981
2018-11-28,0.0060362487683425,0.0090715379905594,0.0053490463611328,0.008942419717386,0.0062411853836878,0.0038792963769417,0.0035518537405893,0.0046649383075553,0.0022105934452777,0.0022105934452777,0.0032264251342644
2018-12-05,0.0023686617941082,-0.0006579727355509,0.0014416777076006,0.0309707649269797,0.0046446466633593,0.0023444298684875,0.0028721722791257,0.0020149925646963,0.0028649320620436,0.0028649320620436,0.0020318413573568
2018-12-12,-0.0233726997913522,-0.020071625531856,-0.0176208630503749,-0.0903264369016036,-0.0310589752715072,-0.017602823449228,-0.0169898234989744,-0.0181978850687465,-0.0187606350817327,-0.0187606350817327,-0.0186235310932907
2018-12-19,0.0020172309878222,0.0068688197893153,0.0008596574436384,-0.001797189131823,0.0012688464057109,0.0007021341766822,0.0018683362391229,0.002047331530231,0.0039435600151227,0.0039435600151227,0.0023481855214753
2018-12-26,-0.0381504066074666,-0.0353051616148987,-0.0299797932355675,-0.0510671628798166,-0.034687656682187,-0.0258304368129817,-0.0230861758005711,-0.025755539074337,-0.0193085420753401,-0.0193085420753401,-0.0247443115969719
2019-01-02,0.0011565609868124,7.159154775161609e-05,-0.0040737145852724,0.0020327397307215,0.0011551318076189,-0.0015020331592853,-0.0006344607926776,-0.0014993774566959,-0.0004621636475322,-0.0004621636475322,-0.0016296655125217
2019-01-09,0.0065451422547482,0.0051350930252505,0.0003091222659157,0.0346405125972399,0.0080523067181315,0.0018350891071511,0.0024954721535207,0.0025407311375439,0.0015380808351177,0.0015380808351177,0.0034275882305964
2019-01-16,0.0062057253504724,0.0068531569263137,0.0095970272374725,0.0127085333820968,0.0082564687106159,0.0093970998710758,0.0077425060630602,0.0087746882545107,0.0100585225915626,0.0100585225915626,0.0097181073430753
2019-01-23,-0.0159430301149777,0.0006010098931567,0.0055225574631132,-0.0097342658331707,0.0027787872984455,0.0044634001216897,0.0028323752664254,0.0046138254066658,0.0044813874852555,0.0044813874852555,0.0048802365101322
2019-01-30,0.0204838058226965,0.0164472608817229,0.0096785132012134,0.0295474086038749,0.0144170523437819,0.0096866260991209,0.0097557012099697,0.0103098688705411,0.0101823613878319,0.0101823613878319,0.0096083781137952
2019-02-06,0.0137092522833117,0.0125554435762484,0.0069432151668366,0.0193072495594222,0.0129884169619907,0.0065181145525909,0.0051133751192984,0.0064514419715956,0.0040990059587238,0.0040990059587238,0.0062701746240271
2019-02-13,-0.0014446447786799,-0.0011585566240418,-0.0083036356330192,-0.0080219316064035,-0.0060653631304489,-0.0091022893675687,-0.0087911864376717,-0.0069249806068062,-0.0091554261807532,-0.0091554261807532,-0.0087884174460782
2019-02-20,0.0112343619804984,0.0116529668581146,0.0083446483931092,0.0127752731691401,0.0106604024830336,0.0090176739254658,0.0089142217999321,0.0088954252153244,0.009789949388176,0.009789949388176,0.0087420890883648
2019-02-27,0.0107424475350879,0.0127706122061145,0.011441977393115,0.0089999019022801,0.010658122706276,0.0116754780541483,0.0111049730951722,0.0119953758093309,0.0118961571421833,0.0118961571421833,0.0117181668432812
2019-03-06,-0.002555670443491,0.0022406830342256,-0.0041989492724995,0.0122156204543107,-0.0004910701722588,-0.0054570729331563,-0.0050457907275178,-0.0043521097099059,-0.0064735453434565,-0.0064735453434565,-0.0036586350153557
2019-03-13,-0.0142454193983668,-0.0084131275235288,-0.0078175811245808,-0.0286529461752446,-0.0120831289612884,-0.009917588906633,-0.0082462951966983,-0.0082897771839704,-0.0075824656690314,-0.0075824656690314,-0.0073981852631203
2019-03-20,0.003231785484323,0.0070704392972219,0.0067215509184166,0.0067830209842513,0.0041719527296221,0.0068889753837986,0.00743057714901,0.007427311787759,0.0097483949232696,0.0097483949232696,0.0027535278978319
2019-03-27,-0.020551380047983,-0.0139568799556584,-0.0176113858228658,-0.041852680332374,-0.0185423254878157,-0.0142907726309485,-0.0115423153009509,-0.0140287268608076,-0.0100895163417817,-0.0100895163417817,-0.017448106919983
2019-04-03,-0.0066274243451221,-0.0070588018372577,-0.0030027436476951,-0.0159826196346953,-0.0069754659883803,-0.0059343687442505,-0.0059476332117608,-0.0060855962843667,-0.006057311889621,-0.006057311889621,-0.0067884157776867
2019-04-10,0.0210012172780873,0.0108732439040026,0.0076660190624727,0.0231427948177381,0.0099302862748274,0.0075342123436188,0.0067659143360174,0.0072506269762161,0.0043404813916395,0.0043404813916395,0.0052270211424239
2019-04-17,0.0298094239683204,0.025875735156,0.0209184610031732,0.0523334538301386,0.0303199757517987,0.0168466836728146,0.0139897814270569,0.0172297216445567,0.0111359927954689,0.0111359927954689,0.0166378024083295
2019-04-24,0.0019900340640638,0.0042919046658225,-0.0009489932828037,-0.0213644299307489,-0.0073167411742588,-0.0049149448493643,-0.0067834456665002,-0.0029138304117929,-0.0060325054633819,-0.0060325054633819,-0.0023181896510472
2019-05-01,-0.0211507864909233,-0.0086998626570605,-0.0066081020122077,-0.0254533689845996,-0.0085575858143927,-0.0039466093730401,-0.0036593603075172,-0.0043418485717492,-0.0017247581600814,-0.0017247581600814,-0.0021122519187155
2019-05-08,-0.0068056742669161,-0.012628482686906,-0.015006602316423,-0.0236063236578375,-0.0164011502834086,-0.0123798241999322,-0.0112096473287948,-0.0117862480008488,-0.0080023286937439,-0.0080023286937439,-0.0115086459898954
2019-05-15,-0.0301456233754849,-0.0398448229547877,-0.0318220888722052,-0.0369440475302987,-0.0339598085007611,-0.0267567636531484,-0.0228378409057724,-0.0286181363778164,-0.0199659865433392,-0.0199659865433392,-0.0284855840529575
2019-05-23,-0.038665837185124,-0.0295910919022002,-0.0161238588159579,-0.0255034108679895,-0.0262070328430177,-0.0189410359747958,-0.0173465685420942,-0.0184247586826856,-0.0146674849225958,-0.0146674849225958,-0.0190447701738836
2019-05-30,-0.0118027014426899,-0.0073737129770579,-0.0063442032182872,-0.0174011099223336,-0.0093561271621621,-0.0059889799710402,-0.0043199685418703,-0.0059825925020584,-0.0034555034986351,-0.0034555034986351,-0.0058551058127106
2019-06-06,-0.000508539580473,-0.0018574005671031,-0.0098722869314325,-0.009101418109066,-0.0066307701796719,-0.0032194898146475,-0.0014478052532907,-0.004756221405556,-0.0029609588728353,-0.0029609588728353,-0.0015492781585639
2019-06-13,0.0023277679186533,0.0019368907037407,0.005739488671656,0.0066087274105827,0.0027289339947542,0.0037046303750688,0.0030941070306608,0.0033597761386681,0.0019367752623402,0.0019367752623402,0.004354669866079
2019-06-20,-0.0277545483702023,-0.021646805240991,-0.0193841873956462,-0.0365519248844428,-0.0220042395258408,-0.0160267052637464,-0.0145620035181733,-0.0162047543752423,-0.0104754510890694,-0.0104754510890694,-0.0162954754283471
2019-06-27,0.0103369620077583,0.0087442541476002,0.0083479436660372,0.0250811175665528,0.0130406176916946,0.0095359610058419,0.0109534706218638,0.0097738059836138,0.0051771054968654,0.0051771054968654,0.0104603224533517
2019-07-04,-0.0007536269757907,-0.0009392022026405,-0.0030796252056999,-0.0174627296140574,-0.0036698840493584,-0.0033247579231048,-0.0035818433432669,-0.0021253761741879,-0.0017612010881245,-0.0017612010881245,-0.0048544372951993
2019-07-11,-0.0099026029686175,-0.01106576870675,-0.0096324163442744,-0.0087188910458659,-0.0080905082410147,-0.0077518288972352,-0.0078112119925394,-0.0081736525658756,-0.0054458786308578,-0.0054458786308578,-0.0098857470550621
2019-07-18,-0.0058792414343994,-0.009378650574824,-0.0068897332704754,-0.0049927179955485,-0.0064457589395935,-0.004945326070317,-0.0052411809795118,-0.0058588001100547,-0.0043208360979647,-0.0043208360979647,-0.0071281177868552
2019-07-25,-0.0095889481637882,-0.0077072744673735,-0.007413120850912,-0.0139316275847699,-0.0089837687275466,-0.0066065650077083,-0.0059273167998931,-0.0065327655179647,-0.0036235117161631,-0.0036235117161631,-0.0063636808373102
2019-08-01,-0.0157929948812748,-0.0160543398655597,-0.0320668234546771,-0.0153642251955644,-0.0206208825299469,-0.0262123168010357,-0.0248428949893547,-0.0249161325475444,-0.0200156216878427,-0.0200156216878427,-0.0231297553938004
2019-08-08,-0.0510183787010588,-0.0525396722286345,-0.0357704599783066,-0.0490715441707342,-0.0466503988118595,-0.030872475007074,-0.0267475966491512,-0.0307584656079136,-0.0243072173736015,-0.0243072173736015,-0.0290454583834351
2019-08-15,-0.0139672555521345,-0.0106067450333957,-0.0131440093454775,-0.0200032088860862,-0.0114573623983527,-0.0119478909322112,-0.0100907843615393,-0.0116478718541166,-0.0090364870739419,-0.0090364870739419,-0.0111365997234344
2019-08-22,0.008222401125979,0.0105912826880451,0.0146903697919047,0.0199959804214935,0.0106873880299422,0.0121973867415073,0.0100508399501233,0.0116328791212277,0.0112182433158216,0.0112182433158216,0.0103988474331535
2019-08-29,-0.007553711997377,-0.0025162287908041,-0.0039359317477709,-0.0085458607438648,-0.0041912331920717,-0.0046660014906403,-0.0029551680641609,-0.0037192051342044,-0.0022396677132295,-0.0022396677132295,-0.0036590217165425
2019-09-05,0.0017606091624841,0.0018932875426566,0.0049041891717489,-0.0019068043217261,0.001926737191799,0.0043136100784954,0.0037549950239052,0.0036628383019611,0.0042193180274483,0.0042193180274483,0.0024986938210682
2019-09-12,0.0287712572260231,0.0284672569643923,0.0279710673250921,0.0231802568040631,0.0256817220342672,0.0240741333024122,0.0224241941220451,0.0258121085624801,0.0236937823020384,0.0236937823020384,0.0239228902715856
2019-09-19,0.0077484971226994,0.0047108361882523,0.0076870048530578,0.016455863963444,0.0079778620799803,0.0089835685687687,0.0064960377945427,0.0075880690730678,0.0077387426791329,0.0077387426791329,0.0080204637115706
2019-09-26,-0.0265456830249092,-0.0319567527366486,-0.0270707371488785,-0.0280110980640234,-0.0272033856347377,-0.0243524008674762,-0.0231410414077914,-0.0250758633301271,-0.0211118600579855,-0.0211118600579855,-0.0277157444874041
2019-10-03,-0.0049033500114705,-0.0068770127348021,-0.0056887112781349,-0.0034552306194139,-0.0047123064374518,-0.0054273502091041,-0.0054006365687863,-0.0052816579800727,-0.0048052526193919,-0.0048052526193919,-0.0059086241199094
2019-10-10,-0.0112209857460195,-0.0044700308664028,-0.0038896940073112,-0.0213897000525832,-0.0062460703736221,-0.0045216888835317,-0.0034406026371237,-0.0041361131385891,-0.0045683586235808,-0.0045683586235808,-0.0049132046669988
2019-10-17,0.0712481069235572,0.0778960747326304,0.0486853181691014,0.0951538102501923,0.0706863004894939,0.0484581188360097,0.0475094167715997,0.0512083512983645,0.0437946732621597,0.0437946732621597,0.0493023454207123
2019-10-24,0.0170834350372943,0.0148057368448413,0.0154210460901975,0.0290831086769569,0.01597652079082,0.0155181093606245,0.0136401720465002,0.0150151286108831,0.0114860465167555,0.0114860465167555,0.0157376997131057
2019-10-31,0.0069483420141477,0.0062911765993292,0.0061560278872646,0.0173274975424701,0.008339383311588,0.0054492140319393,0.0055469392799633,0.0054932091077472,0.0036055097504525,0.0036055097504525,0.0062825338380531
2019-11-07,-0.0075551405593492,-0.0081863094187685,-0.0080434283991073,-0.0061929982863273,-0.0081876986480243,-0.0073044689205302,-0.0072025443495874,-0.0076274431442278,-0.0051452361318159,-0.0051452361318159,-0.0092474435867012
2019-11-14,-0.0152482913585398,-0.01510099223097,-0.012842423240695,-0.0213576701374531,-0.0150192555685841,-0.0117367206533492,-0.0106049622016632,-0.0115977637835181,-0.0077268028537598,-0.0077268028537598,-0.0135594780116101
2019-11-21,-0.0141187547212328,-0.0026443582723997,0.0023931844119184,0.0090820355264095,-2.935421208451855e-06,0.0031373577010917,0.0027043142963315,0.0032360122244893,0.0025735058688569,0.0025735058688569,0.0037471361492001
2019-11-28,0.0247994968705201,0.0124396114908691,0.0048616106126951,0.0299860089440234,0.0161243858700087,0.0034456986747629,0.0022205579305835,0.0050102530863413,0.0031922624642059,0.0031922624642059,0.0065692406326551
2019-12-05,0.0060061872130915,0.0110799670419805,0.0122920951621001,-0.0033683275291697,0.0122330718734449,0.0134520013437297,0.0137933277041645,0.0119382594281906,0.009651705854764,0.009651705854764,0.0097521054668979
2019-12-12,0.0067970704079694,0.0058531879295285,0.004636862436545,0.0098260407967339,0.0049538230736617,0.0051229484181486,0.0051439925836648,0.0043274699715681,0.0034042540879216,0.0034042540879216,0.003237888104441
2019-12-19,0.005494555502544,0.0012666665397519,-0.0021116878078979,0.0034840080904778,0.003112888538106,-0.002141753566548,-0.0026208280801737,-0.0024591940867785,-0.0033037970278451,-0.0033037970278451,-0.0014461334938779
2019-12-26,-0.0003454686029099,-0.0009161612277185,-0.0022312080778604,0.0034546241431339,-0.0003490706416614,-0.0012797137518457,-0.0005996826569989,-0.0016576012273237,-0.0025170997082342,-0.0025170997082342,-0.0054308509568696
2020-01-02,0.0175184469428817,0.0124997258281449,0.0175478053207619,0.0238699021938893,0.0114745153741943,0.0166833295000746,0.0162591227656048,0.0183105573756968,0.0152458838958362,0.0152458838958362,0.0195844512097456
2020-01-09,-0.0423250152000047,-0.0397390276733435,-0.0267604258586157,-0.0693105015958897,-0.0295689932345784,-0.0222369030453945,-0.0216944067007014,-0.023402738259084,-0.0169674730001303,-0.0169674730001303,-0.0218456272829757
2020-01-16,-0.0017549551328896,0.0022233349908585,0.0041554918814391,-0.0046364469602872,-0.0021276155606188,0.0021254485080678,0.0029785123984442,0.0022439925018575,0.0005632911884616,0.0005632911884616,-0.0006910917002858
2020-01-23,-0.0082326755037781,-0.0012704616991416,-0.005777386999561,-0.0137577668079036,-0.0057584389383426,-0.0061732223728424,-0.004888637219473,-0.0042982202062791,-0.0013803790257076,-0.0013803790257076,-0.0034438157986014
2020-01-30,-0.0403894973850203,-0.0394087787774524,-0.0265407952069801,-0.0435012642123825,-0.0322015281915808,-0.0233099157357092,-0.021742419212466,-0.0246413393049264,-0.0164731172985963,-0.0164731172985963,-0.0211528846700298
2020-02-06,0.0012284898743185,0.0048987949832544,0.0061792795234861,0.0026643649263222,0.0037501233996635,0.0034299453835943,0.0031557397569202,0.0037223395912741,0.0024233862085513,0.0024233862085513,0.0030246115421418
2020-02-13,-0.0103042717449273,-0.0142678738305915,-0.0140055469443316,-0.0122227556285683,-0.0123293671617602,-0.0130030331094896,-0.0131013402299533,-0.0125594500669794,-0.008402612223022,-0.008402612223022,-0.0124650007855172
2020-02-20,0.0173903068066261,0.0062637156253163,0.0075769810322364,0.0731888804012136,0.0136019223462051,0.0068008176953757,0.0033846224208738,0.0062171395432076,0.0034939765056866,0.0034939765056866,0.0069391784070232
2020-02-27,-0.0433356780320506,-0.0376279739234841,-0.0245308939674989,-0.0415470848423462,-0.0316763719862934,-0.0196578204009148,-0.0176802500333709,-0.0227390755753491,-0.0152952115099701,-0.0152952115099701,-0.020234674486947
2020-03-05,-0.0024861968500898,-0.0030057844147019,-0.0090930140881915,-0.0082181941232828,-0.0042073839329748,-0.0077051772964926,-0.0001718405470232,-0.0069687008899886,-0.0073580321003127,-0.0073580321003127,-0.0005135338058529
2020-03-12,-0.0288205346911794,-0.0299692646953827,-0.0490257872493704,-0.0448531625976033,-0.0287900379392172,-0.0390260885348398,-0.0298000477982213,-0.0398095659777967,-0.0340677428803295,-0.0340677428803295,-0.0323589047583848
2020-03-19,-0.0724272143105474,-0.0859780868734143,-0.105161095150844,-0.061270308732304,-0.0646112923649322,-0.0970837055848265,-0.0908612320661243,-0.0929069705140139,-0.0861911823540827,-0.0861911823540827,-0.0678320996064498
2020-03-26,0.0186654969208785,0.0178793238611431,0.0335556306538047,0.010671352237362,0.0112141559595991,0.0274126492453907,0.014840035949728,0.0262549994048715,0.0335461886759441,0.0335461886759441,0.0174435635871901
2020-04-02,0.0086279971543061,0.0043697408547737,0.0170990745716137,-0.0193342092797081,0.0021716113699847,0.0307061136616479,0.0066532867735017,0.0145121914470201,0.0202283376708746,0.0202283376708746,0.013803892100103
2020-04-09,0.0082950506419896,0.0078765400506147,0.013929202150217,0.0225234301722281,0.0100218105381687,0.011173523229813,0.0085923589956787,0.0100398047254884,0.0187918698734763,0.0187918698734763,0.0096548847900205
2020-04-16,-0.0030263435896319,-0.0005983772831186,0.0016912661413697,-0.0053074554730628,-0.0017887588411715,0.0002736681291869,0.0003800141097199,0.0015028322074974,0.003260043953933,0.003260043953933,0.001867368651803
2020-04-23,-0.0059113069566183,-0.0089168995226976,-0.0059529150104625,-0.004063269335762,-0.00547779775943,-0.004942461922122,-0.0049287334878088,-0.0073085579765823,-0.0094299430341086,-0.0094299430341086,-0.0067967671983326
2020-04-30,0.0191854746082592,0.0136276557824095,0.0163419335620216,0.0081466446047195,0.014207049757374,0.0174438584611337,0.0128202028580512,0.0167519164682966,0.0239161631994598,0.0239161631994598,0.0182129700091428
2020-05-07,-0.0593797956126962,-0.0326998901868648,-0.0160486319483077,-0.0282336891065741,-0.0274192110294006,-0.022323614262797,-0.0168370011408647,-0.0223489656092863,-0.0244411563465089,-0.0244411563465089,-0.021283925402841
2020-05-14,0.0045615080709076,0.0036482980432069,0.0024387346312736,0.0091083928822406,0.006051974148118,0.0038647507485042,0.003404401631579,0.003398775610133,0.0040535926392663,0.0040535926392663,0.0032603057285083
2020-05-21,0.015339659721195,0.0154972824499257,0.011477728862566,0.0381819054819716,0.0190517379878429,0.0148107740163333,0.0136570085262461,0.0142013274663912,0.0173032452191326,0.0173032452191326,0.0147002409362473
2020-05-28,0.0094673181150574,0.0109352103100809,0.0062577562577709,0.0093324774065829,0.0087054030860031,0.0073658752631564,0.0068007740175517,0.0076583881501786,0.0080188087552188,0.0080188087552188,0.0077010401883349
2020-06-04,0.0520283776730388,0.0524949638540865,0.033914817943104,0.0483595081953067,0.0480921031515046,0.0399583490643201,0.0403940284008903,0.0408487274722313,0.0489396835733131,0.0489396835733131,0.0403078462089442
2020-06-11,-0.0079819276024088,-0.0132210040004945,-0.010888206901811,-0.1110026367570505,-0.0183061949293399,-0.007371487926144,-0.0077374789413259,-0.009095206831101,-0.0050456882753267,-0.0050456882753267,-0.0079989364468515
2020-06-18,-0.0179218851450084,-0.0170569439448111,-0.0147339170706802,-0.0495568606544041,-0.0195523578664321,-0.0149831911134532,-0.0142785772240434,-0.0146491515853873,-0.0171722863702074,-0.0171722863702074,-0.0138536281482667
2020-06-25,-0.003528839296562,-0.0041961587292361,-0.0052362319831439,-0.0096823687648007,-0.0051147609752021,-0.0051624619102181,-0.0050176711981745,-0.0047013438078266,-0.0068994039157872,-0.0068994039157872,-0.0047177788145988
2020-07-02,0.0039622465030182,0.0045944745469437,0.0049611876392623,0.0031183435290348,0.0038702919788644,0.0046928128217664,0.0045217135003729,0.0047311627566047,0.0065752679485357,0.0065752679485357,0.0047666323961713
2020-07-09,0.0185668054995073,0.0070005312839192,0.007753239274892,0.0238891664641731,0.0120051214038814,0.009664098728375,0.0085546293405804,0.0091209468658666,0.0114532679947033,0.0114532679947033,0.0081127684365633
