Date,rolling50,har,garch11,ols,gb_tree
2019-02-27,0.9108061624573538,0.9229836958631675,0.9209335431968197,0.9263513650464623,0.9190965820461463
2019-03-06,0.9069897516491244,0.9179606246172305,0.916298409056537,0.9223285425080153,0.9157400869478867
2019-03-13,0.8999269287520089,0.9089016642841301,0.9087734112064793,0.9147142484057001,0.9089902711123281
2019-03-20,0.905996208060988,0.9151846824060055,0.9155512726749453,0.9215334089930232,0.9111348119732605
2019-03-27,0.8901800403965617,0.9021989949485656,0.9050444444212637,0.9086957272135853,0.8953751225451266
2019-04-03,0.8875110670617123,0.8968608683037445,0.8996775480120273,0.9031825643289678,0.8893175279341614
2019-04-10,0.8943408891453097,0.9036435274409148,0.9057853282910495,0.9097550025496678,0.8939781795057274
2019-04-17,0.9132461694638003,0.91899587911166,0.9185461192705713,0.9255656433469961,0.9089764348393129
2019-04-24,0.9123799160827644,0.9144901468321549,0.9123362973851351,0.9228726274285423,0.9068716956099453
2019-05-01,0.9063706931694642,0.9108881240109703,0.909003831217318,0.9188743404886448,0.9049581757602992
2019-05-08,0.8928706965132196,0.8996810033947041,0.8988711170280898,0.9081078326319543,0.8946030336061341
2019-05-15,0.8649050090569529,0.8759276499722598,0.8785754778719354,0.8824878257935334,0.869479274988731
2019-05-23,0.85107122946242,0.8594928106322764,0.8634666303123032,0.8663770746731456,0.8530769272594579
2019-05-30,0.8456889518136208,0.8543607087715657,0.85974452710531,0.8612093672394104,0.8480966657907872
2019-06-06,0.8373811438332075,0.8516145261970955,0.8585006851002459,0.8571229903722212,0.8467837454521417
2019-06-13,0.8422011022389568,0.8547752943626327,0.8611610917748903,0.8600075748087025,0.8504792496220073
2019-06-20,0.8260329279666754,0.8411852553165051,0.8487117247816588,0.8461836722755138,0.836732594242068
2019-06-27,0.8329574669330818,0.8492451333746386,0.8580591637168999,0.8544946561263114,0.8455310239654082
2019-07-04,0.8303962159933759,0.8464262874755415,0.8549912279259387,0.8526804621484642,0.8414363932335096
2019-07-11,0.8224358940266724,0.8398903013732603,0.8483387260691735,0.8457393540479348,0.8331591466797335
2019-07-18,0.8167890052010639,0.835747023344183,0.8439040608670454,0.8407988231510329,0.8272414063786622
2019-07-25,0.8107564372995606,0.8302438050057426,0.8389167693794496,0.8353239839826813,0.8219938207820424
2019-08-01,0.7851704764308801,0.8087639397447075,0.8183323945636185,0.8147680909920816,0.8031994967149367
2019-08-08,0.7575809540107648,0.7841768797421509,0.796734108533942,0.7900885724570719,0.7802057476619988
2019-08-15,0.747688458818572,0.7748633691093828,0.7887348636549042,0.7809391113313275,0.7715651115050468
2019-08-22,0.7587533534754702,0.7843725529962069,0.79670228409453,0.7900767269589449,0.7796303613571505
2019-08-29,0.7557728214957767,0.780721194740888,0.7943513703314478,0.787143727134516,0.7767828895915156
2019-09-05,0.7594883778319109,0.7840961955404657,0.797339762962647,0.7900321940917172,0.7787262591296638
2019-09-12,0.7810319724595101,0.8032016831732053,0.8154214404283567,0.8106900553778897,0.7975802639449251
2019-09-19,0.7870589038700933,0.8104498088391998,0.8207356910224406,0.8168650259375948,0.8040029495375706
2019-09-26,0.7660384425318462,0.7909517856318659,0.801961082232983,0.7966361188248677,0.7820253784377347
2019-10-03,0.7616930425857799,0.7866706414359722,0.797641656209277,0.7924396512193234,0.7774183085498794
2019-10-10,0.7587360443599744,0.7831215914384411,0.7949020039534402,0.7891688001344367,0.7736080612154059
2019-10-17,0.7965893229950708,0.8220046828716536,0.8335788162938365,0.8306334405743573,0.8127046097600699
2019-10-24,0.8089687703466815,0.8348601295718059,0.8450268740046489,0.843199613776095,0.8255958842980865
2019-10-31,0.8139641647748371,0.8394218787904839,0.849727210954651,0.8478442308210608,0.830799045782638
2019-11-07,0.8074433622562972,0.8333126871290608,0.8436290007104353,0.8414019474634994,0.8231516922072771
2019-11-14,0.7971401336734577,0.8235894996851088,0.834729619253413,0.8316999359981294,0.8120655161743084
2019-11-21,0.7990501215805282,0.826177452087914,0.836990045570333,0.83439568654655,0.8151141444709762
2019-11-28,0.8029442503306171,0.8290291208138174,0.8388506955298024,0.8385867103882267,0.8204864520997571
2019-12-05,0.8128750274531722,0.8402565681735092,0.8505014043732311,0.8486579731492223,0.8285270652443529
2019-12-12,0.8166529692628424,0.8445722041820967,0.8548876490227909,0.8523384729265672,0.8312140909698852
2019-12-19,0.8149302726832061,0.8427652743415128,0.8526500689040213,0.8502449823988312,0.8300129131734076
2019-12-26,0.8131140206474947,0.8416874658206439,0.8521389027292743,0.8488367827116815,0.8255174548808057
2020-01-02,0.8275083119338282,0.8558474041771065,0.8661071820273045,0.864522627347733,0.8418441136866243
2020-01-09,0.8056575094628787,0.8370260483201755,0.8475198501434086,0.844525338915897,0.8236529233752424
2020-01-16,0.8090123784403852,0.838806996071705,0.8500479616617201,0.8464225753400799,0.8230839003221837
2020-01-23,0.8043518765674226,0.8336448040304404,0.845902526578022,0.8427922722338461,0.8202542262175024
2020-01-30,0.7832845466436225,0.814437345705808,0.8277090609258532,0.8222785229955508,0.8030857052013513
2020-02-06,0.7881396659245633,0.8172356175363509,0.8303252211057974,0.825345026639972,0.8055184046254272
2020-02-13,0.7771782781277634,0.8066778658976388,0.81951779833031,0.8150439701987103,0.7955399370829668
2020-02-20,0.7830893088038154,0.8121826322418998,0.822296256007495,0.8201269968655631,0.8010795285143126
2020-02-27,0.7641131308965919,0.7963727945127624,0.8078856198099331,0.801688498788928,0.7850328422650348
2020-03-05,0.7571965334483619,0.7902601805660445,0.8077468042305069,0.7961211924106907,0.7846298048573511
2020-03-12,0.7209696585585611,0.7600134611732293,0.7840310314624985,0.7650505117282408,0.7596464408456712
2020-03-19,0.6490021041272679,0.6896970475188938,0.7159335593478211,0.6971739083986034,0.709826813772465
2020-03-26,0.6711492822227235,0.7088649925419561,0.7266372643536482,0.7157206154599758,0.7223810675658259
2020-04-02,0.6827239902310283,0.7309691106145948,0.7314879089250937,0.7261830226644557,0.7324234082544783
2020-04-09,0.6923003312637047,0.7391824112543256,0.7378001955202547,0.7335104799781328,0.7395291190908778
2020-04-16,0.6934721860534651,0.739384729604721,0.7380806232845852,0.7346136518854907,0.7409113827812353
2020-04-23,0.689356268077429,0.7357393646922108,0.7344517707694858,0.7292642574116024,0.7358926554788604
2020-04-30,0.700714235213794,0.7486860901645414,0.7439282065816142,0.7415837306318175,0.7492398774974285
2020-05-07,0.689558487037404,0.7321578817467909,0.7315075433004473,0.725193931060313,0.7333652698533873
2020-05-14,0.6912421894172073,0.7349929643833634,0.7340021326570627,0.7276628958577623,0.7357601667704503
2020-05-21,0.699221786067776,0.7459597922147934,0.7440951695124352,0.7380704002027614,0.7466559072878896
2020-05-28,0.7036110647697514,0.7514747252149774,0.7491728390790776,0.7437445294189383,0.7524281319766455
2020-06-04,0.7278831715078076,0.7821104142280431,0.7800544657124923,0.7747545960119656,0.7833764289143579
2020-06-11,0.7200008191506748,0.7763662941193723,0.7740421009796571,0.7677399907164664,0.7771352453383263
2020-06-18,0.7094701562536957,0.7648205615163787,0.7630684118403657,0.7565752280251024,0.766443334508345
2020-06-25,0.7057649151473204,0.760882378605412,0.759249175297718,0.7530266558267008,0.7628359405166291
2020-07-02,0.7092750473330978,0.7644614485719677,0.7626900560195606,0.7565977886394388,0.7664807789249477
2020-07-09,0.714795599914738,0.7718850931245482,0.7692425739714083,0.7635302440871993,0.7727243520826587
2020-07-16,0.7199197888124534,0.7763610860173672,0.7736213691358924,0.7686673602382162,0.7781507391615814
2020-07-23,0.7277541164157192,0.7875670580948845,0.7848455588646274,0.7783859070507985,0.7865495531535961
2020-07-30,0.7238629150532929,0.7858270897155948,0.7850558587426036,0.7776825845116446,0.7797202067647862
2020-08-06,0.7333237205772551,0.7974528975333621,0.795048233195199,0.7885374858301176,0.789566195513835
2020-08-13,0.7349588529464508,0.7977878203052698,0.794979744121342,0.7888194334901315,0.7894448025616743
2020-08-20,0.7380169878981881,0.8011931376512872,0.7983742717142084,0.7919577005859526,0.792682807237493
2020-08-27,0.7383197496257466,0.8028888613679277,0.8003993966407881,0.7930108621935567,0.7932895220677182
2020-09-03,0.7509240348552682,0.8172645763227053,0.8119909508887782,0.8057963576365275,0.8056219329385972
2020-09-10,0.7351070788138584,0.8022207808662819,0.7978659853287702,0.7905015412561531,0.7886011033997424
2020-09-17,0.7279644236560883,0.7953937479674286,0.7916873798456091,0.7830457795874581,0.7810714748098014
2020-09-24,0.7120484120995167,0.7772168198316901,0.7747816179434741,0.7666057004722204,0.766934944691796
2020-10-01,0.7249310706426475,0.7912992588426151,0.7870178469487467,0.7798932382858287,0.7799580402880198
2020-10-08,0.7256645980396168,0.7924088207903532,0.7883748345755098,0.781091326265262,0.7808799176321013
2020-10-15,0.7211235217175062,0.7867329462196488,0.784059109272868,0.7755208417351854,0.7732563081437362
2020-10-22,0.7203474642976135,0.7862077650280968,0.7844324810770436,0.7748419745746696,0.7711262049366124
2020-10-29,0.7097966779708267,0.7755802528032486,0.7738259371896185,0.7642407651878685,0.7596994059423334
2020-11-05,0.7162654512459521,0.782259842293715,0.7801881841582402,0.7707549190834249,0.76637179702567
2020-11-12,0.7413400468140326,0.8049634209693463,0.8012924948871257,0.7940884218675524,0.7899210575661824
2020-11-19,0.7326929526923563,0.8010533317480332,0.7983490630585289,0.7897967465703399,0.7884672281519008
2020-11-26,0.7436552714409974,0.8128226338140857,0.8087833333180279,0.8010711821941006,0.8006834466626345
2020-12-03,0.7467976582206286,0.8167990042746602,0.813891763392328,0.8047779990230358,0.8026740804613637
2020-12-10,0.7412003298864063,0.811965767143704,0.8097070420282517,0.7993990466766806,0.7978909686531824
2020-12-17,0.7505088910124297,0.8251513069112165,0.8218101852012866,0.8117632836327875,0.8088224937929978
2020-12-24,0.7527754265134384,0.8276402110792792,0.823828123294734,0.8144594779071876,0.8112647625439028
2020-12-31,0.7606399084396003,0.8366324881714282,0.833105273463152,0.822816064867111,0.8196534573806162
2021-01-07,0.7664417801022039,0.8433267877284351,0.8396641228476897,0.8304856499018335,0.8269909490027209
2021-01-14,0.765632058995568,0.842159982986974,0.8369772115621372,0.8296749124540835,0.8280851482084115
2021-01-21,0.7640311481159624,0.8403885082884466,0.8352862694746179,0.8283668641733023,0.8267203229000826
2021-01-28,0.7620527218643591,0.8382163224687771,0.8327889662429802,0.8260594107609871,0.8238624353902724
2021-02-04,0.7703265069779733,0.8447020261888414,0.8377822893985224,0.8334106604334408,0.8323892378373011
2021-02-11,0.776765986129539,0.8532639517227385,0.8472077635095812,0.8409180651124867,0.8382430610110932
2021-02-18,0.7912185548351183,0.8663097666749132,0.8578929698127412,0.8536419378682565,0.85157565264367
2021-02-25,0.8247699166782575,0.9035714251439998,0.892768021348746,0.8921648399609307,0.8878010395015632
2021-03-04,0.815992780184424,0.8875686231817498,0.8787291964081627,0.878335786297128,0.8771406900539874
2021-03-11,0.8244892235278977,0.8957502118884505,0.883466345896248,0.8863351234186018,0.8857963187334982
2021-03-18,0.8322428923352375,0.9033342144408718,0.8910315833659714,0.8939477794627669,0.8921454759277057
2021-03-25,0.8082927389273066,0.8798232292529998,0.8658655322729482,0.8684193048395302,0.8698176904241264
2021-04-01,0.8275695879770598,0.8964886373055787,0.879945653585018,0.8864950777458676,0.88872940658799
2021-04-08,0.8194874894563726,0.8876321352725624,0.8754590691634822,0.878554464111312,0.8804771605345248
2021-04-15,0.8219059734377427,0.8894199634632918,0.8799640457962465,0.8814182675355929,0.8830426372675975
2021-04-22,0.8235940284875457,0.8918687725041057,0.8826976744305868,0.8832511419692055,0.8847923277746972
2021-04-29,0.8310716104861015,0.8992982208211098,0.8899958083139735,0.890133140417479,0.8929943304306448
2021-05-06,0.8277210005733966,0.8943376709783237,0.8850860948698798,0.8855881661172441,0.8897568632865344
2021-05-13,0.8372058889713824,0.903388459622871,0.893427272916139,0.8939410407678181,0.8993874574842652
2021-05-20,0.8372004505863049,0.9042282796528943,0.8944745079516172,0.8941987842806679,0.8995067096603943
2021-05-27,0.8345973453325478,0.902110972146894,0.8929801914553172,0.8918479724679395,0.8966828043170592
2021-06-03,0.8413307013935856,0.9087696082736529,0.8989945987155895,0.8982007633904124,0.9031270508208
2021-06-10,0.8349585116625519,0.9024209099332771,0.892871796523581,0.8918191744835205,0.8970397641384974
2021-06-17,0.8314295158194333,0.8965381047925827,0.885274589788444,0.8860932212066929,0.8914104905242071
2021-06-24,0.8333899424646961,0.8969040321382249,0.8850529325556565,0.887831028017538,0.8925579110633229
2021-07-01,0.8252033886418301,0.8874465410100925,0.8756379602302309,0.8789536335950258,0.8828215037015711
2021-07-08,0.8170998310824324,0.879076998648956,0.8677930383747438,0.8700739235619797,0.8738400141649445
2021-07-15,0.8102050953540431,0.8717536264706522,0.8626574508977402,0.8631782836553877,0.8669869088625983
2021-07-22,0.7981465120950353,0.8594696911176393,0.8503203474052432,0.8502869365517675,0.8542907465966013
2021-07-29,0.8033087855396521,0.8648991655810251,0.8555429427674638,0.85534421806586,0.8588481457287309
2021-08-05,0.7981742296627353,0.8599785910567627,0.8511780767417741,0.8504639464698195,0.8537784311993328
2021-08-12,0.8065043213126605,0.8670558389426306,0.8569015954418004,0.85822777709367,0.8620155814458111
2021-08-19,0.7834046732013401,0.8439291129873544,0.8351217094599106,0.8351199237233691,0.8390103833873618
2021-08-26,0.7903218310592026,0.8506245024927694,0.8415926142212222,0.8415679451032743,0.8458702384939715
2021-09-02,0.8025077404090117,0.8628164685403187,0.8524451889645275,0.8534544514432423,0.8582530194279424
2021-09-09,0.8055651531496892,0.8657360111913642,0.8547226972250092,0.8561868001699163,0.861403541442146
2021-09-16,0.8005942580261146,0.8607143856380197,0.8503964590693922,0.8510717153785547,0.8556759422107678
2021-09-23,0.7815237207543317,0.8418168297869754,0.8315898968428879,0.8309151450394908,0.8363173162216359
2021-09-30,0.7830545115482752,0.8391808378265629,0.830104127600906,0.8304361075893182,0.839876895138926
2021-10-07,0.784960618465883,0.8406548334425866,0.8324164039037709,0.8315024518991259,0.8415695295718666
2021-10-14,0.8081646920329436,0.8643408524532135,0.8517106567330978,0.8522133654596338,0.862369031155818
2021-10-21,0.8310316962483504,0.8848089396668765,0.8709064663431467,0.8746916825216614,0.8835199956522213
2021-10-28,0.8171153581172755,0.870890133472975,0.8593241505875795,0.8612931103337724,0.8711081186076917
2021-11-04,0.812292679865479,0.8651434369676775,0.8543759296016414,0.8555049411553607,0.8654281399754377
2021-11-11,0.7850358970006692,0.840313475001055,0.8310933799753767,0.8304912059321148,0.8393125744815294
2021-11-18,0.7815992813887317,0.8373387358890193,0.8278536133343158,0.8279701976637674,0.8355071104190411
2021-11-25,0.7742302822406614,0.8285646477963264,0.8206310905477681,0.819411562732475,0.8282620563845473
2021-12-02,0.7512812938298734,0.802227260602708,0.8001535314939763,0.7958087215487634,0.8013650253685854
2021-12-09,0.7578474651568233,0.8091581167849147,0.8058373277899642,0.8017664005946817,0.8063911223674478
2021-12-16,0.7617766945488332,0.8134326674420718,0.8092084391701523,0.8056080397125372,0.8104595190951893
2021-12-23,0.7678010957286254,0.819734440367335,0.8151713002628995,0.8117641407020336,0.8166219983365696
2021-12-30,0.7794721467847942,0.8314861781437557,0.8261045224312319,0.8234318784587574,0.8288213886238677
2022-01-06,0.7863579582703126,0.8387214611346512,0.8320399071874166,0.8306219730485225,0.8359548012429018
2022-01-13,0.7926769777859509,0.8459442727256782,0.8396657800162866,0.8374327614481022,0.839816030136352
2022-01-20,0.7776899732897793,0.8309914594085088,0.825615072655455,0.8221210332200821,0.8250547974230572
2022-01-27,0.766678474299928,0.8203004003707912,0.8150673611972636,0.8121019940445756,0.8138093953874834
2022-02-03,0.7699023512925577,0.8232232067202154,0.81793159418481,0.8143154658076255,0.8170596423321216
2022-02-10,0.7886870448687894,0.8413082990434883,0.8343218578352302,0.8307021589221494,0.8342357544122986
2022-02-17,0.7869775325510266,0.8396888581925743,0.8328501833405028,0.8292096884192501,0.8330093350734705
2022-02-24,0.7771544525434652,0.831088781131491,0.8248664240501287,0.8201915026945208,0.8229969021597996
2022-03-03,0.7690552456760984,0.822005779742487,0.8171351469497424,0.8110536044976122,0.8133080013958409
2022-03-10,0.7634427591979197,0.8184703891514483,0.8139607523392857,0.8074770444009338,0.8106430591983704
2022-03-17,0.7829470755725394,0.8390632181409868,0.8309522248944,0.826371043383021,0.8307190611570682
2022-03-24,0.8022252989659938,0.8557694662388556,0.8460248330784558,0.8431748244517769,0.8494965231370721
2022-03-31,0.8057230629198735,0.8589002336929014,0.8490396768769854,0.8467120730777451,0.8519823177315359
2022-04-07,0.8062826856598971,0.857376586607709,0.8465301107797991,0.8432118510727239,0.8492064751584819
2022-04-14,0.8129769054132501,0.86527508746419,0.8516248841779174,0.8499858121900401,0.855759879275347
2022-04-21,0.8297862774850604,0.8815089907336636,0.8649284497208548,0.8668095175864753,0.8731994550910078
2022-04-28,0.7898141943908062,0.8313295451553416,0.8226549562733091,0.8213896409980005,0.8303219043051383
2022-05-05,0.8077086412568042,0.8529331794342632,0.8379413727947906,0.8401982827838745,0.8490639601982526
2022-05-12,0.7877799303424051,0.8323859367602365,0.8202669812343737,0.8177868782563794,0.8301004696930947
2022-05-19,0.7815752315274068,0.8261842032428902,0.8144398979472328,0.8107790248251049,0.8269958935051381
2022-05-26,0.7865699841334374,0.8321727453514918,0.8215250343356978,0.8172006840188895,0.8328159564629652
2022-06-02,0.794611549268519,0.8416106683286865,0.8302546026192689,0.8265196676396055,0.842814692918027
2022-06-09,0.8204803533476406,0.8692241933410428,0.8536694257864841,0.8552758652019018,0.8725438612328815
2022-06-16,0.7981827157556008,0.8423794533873977,0.8287425015596535,0.8314855796268523,0.8449584232002183
2022-06-23,0.7875549432784151,0.8351208871606106,0.8232210368368786,0.8225080185460549,0.8361586225847977
2022-06-30,0.7772565224051646,0.8223071461051673,0.8137162907458534,0.8114108172582486,0.8211329343097938
2022-07-07,0.7640604151884501,0.8068772367389875,0.7970889870054452,0.7957444980902223,0.8064235689244357
2022-07-14,0.7631838262174643,0.8060224297117603,0.795284484611468,0.7961554621282424,0.8080659088222789
2022-07-21,0.7754558534601237,0.8211253479861619,0.809682700953912,0.809252266700969,0.821592856516574
2022-07-28,0.7747627601638668,0.8208020963206273,0.8105599345834191,0.8084678818073818,0.8220119368759262
2022-08-04,0.7654163252082196,0.8104493174879968,0.8001577946546226,0.798217989985397,0.812160218839039
2022-08-11,0.766932762234954,0.8137279599345004,0.8040172870464137,0.799734848998768,0.8131540641089681
2022-08-18,0.7609670500180963,0.8057212405312648,0.7959452491981255,0.7913004466235585,0.8061585060708547
2022-08-25,0.7563799750157015,0.801538034351657,0.7888102158797048,0.7875301343807575,0.8037916975909245
2022-09-01,0.7603312227996971,0.8051991767596723,0.7916705568564555,0.792911294484994,0.8105262122527994
2022-09-08,0.762628597467659,0.8087207487176266,0.7950011579487354,0.797444522718146,0.8161192204527946
2022-09-15,0.7520616258390528,0.7993462664761521,0.7872101249707354,0.7874889968045543,0.805498547244732
2022-09-22,0.737701094622675,0.7845984291692651,0.7728793473381216,0.7730121072589385,0.788628535147752
2022-09-29,0.7203234248227535,0.7644578795256114,0.7560446399718614,0.7561507906584662,0.7761285983432089
2022-10-06,0.7433434844500888,0.7855236079380441,0.772995147217348,0.7773261550520791,0.7960979485854117
2022-10-13,0.733793405648244,0.7766062413609289,0.7643151791248871,0.7685883410169329,0.786276892703798
2022-10-20,0.7466002871770061,0.7927831715498654,0.7777477515749867,0.785271648076706,0.8040974648121657
2022-10-27,0.7580297170661764,0.8036099267914848,0.7890732030474367,0.7958850083289197,0.8200509551823068
2022-11-03,0.7502910936763779,0.7935795410269018,0.7798862281457929,0.7838825192202921,0.8109300882594798
2022-11-10,0.7486982977542325,0.7915143511753152,0.7797261445115683,0.7824114945605277,0.8103962320434611
2022-11-17,0.7502369025171726,0.7943616216489033,0.7841357133833421,0.7829322037609179,0.8120670668351949
2022-11-24,0.7520182656206562,0.7972545121991678,0.7863613346007936,0.7852426299458678,0.8172486407338355
2022-12-01,0.7510427211169189,0.7968701868744019,0.7862011238328742,0.784963234268975,0.8168426833832948
2022-12-08,0.7498970074982363,0.7964077734044762,0.7862532595339289,0.7846084941125836,0.8159944027617569
2022-12-15,0.75453777076147,0.8024994994265521,0.7934429979840706,0.7912530097245597,0.823757814628239
2022-12-22,0.7368147271186419,0.7797030479120505,0.7724098699961978,0.7684459844179377,0.8019851284320427
2022-12-29,0.7408707287075388,0.7835591973924685,0.7756526366778007,0.7724288347963286,0.8075493326941724
2023-01-05,0.7411251146126118,0.7827836252364222,0.7768220870187986,0.7724423482515823,0.8080321415322411
2023-01-12,0.7508268555273059,0.7939859812360156,0.7882446509123617,0.7840125235596941,0.8200705752665401
2023-01-19,0.7458149590182871,0.7884754042095682,0.7836557879373683,0.7772049480749735,0.8149214509071855
2023-01-26,0.7584141717228082,0.8033383045516804,0.7979801053952552,0.7920199130395005,0.8306307564896611
2023-02-02,0.7574372958132773,0.8022491194472701,0.7970233933254556,0.7909698994956997,0.8281603065505688
2023-02-09,0.7400053578968927,0.7852894685512507,0.7783840525333158,0.7710209825334412,0.8088063138967924
2023-02-16,0.7426319645717362,0.7882160415855216,0.7812616589055502,0.7739813517244595,0.8127125049782149
2023-02-23,0.7410074020672854,0.7872098190022838,0.7797891032548229,0.7731605459574235,0.8108293421922678
2023-03-02,0.7467326755945768,0.7938253836544521,0.7856189868657665,0.7809977900009311,0.8181777702837428
2023-03-09,0.7318601071647705,0.7791757015132905,0.7708301439208302,0.7659987903096507,0.8027575965605531
2023-03-16,0.7271716369503927,0.7727214548856371,0.7646532779850304,0.7589073663442479,0.7979875189779257
2023-03-23,0.7371591616581581,0.7839442291440647,0.7753420492206796,0.7687316529695069,0.8076608771975687
2023-03-30,0.7401133669944704,0.7874303262410962,0.7781748435513965,0.771734745447282,0.8108294646811413
2023-04-06,0.739716328042193,0.7873598531038316,0.7789510640232282,0.7717544240210993,0.8104518360230112
2023-04-13,0.744155074792318,0.7923536674359912,0.7840011807881646,0.7763164212959908,0.8161637513913678
2023-04-20,0.7457195162182119,0.7939670599839797,0.7855225614134312,0.7775636637182726,0.8178542277381947
