Date,0
2018-02-21,0.003938986141116699
2018-02-28,-0.011659129028137762
2018-03-07,-0.0025846219848615066
2018-03-14,0.013649278897928633
2018-03-21,-0.007705793094614012
2018-03-28,0.0037749338472928976
2018-04-04,0.0008695957903674169
2018-04-11,0.015252875582085535
2018-04-18,0.01010564075634304
2018-04-25,-0.012306694386750826
2018-05-02,-0.019808842535352124
2018-05-09,-0.011607834967717634
2018-05-16,0.0030278909870098828
2018-05-23,5.5344363728801524e-05
2018-05-30,-0.037438860120416195
2018-06-06,0.027198779898955378
2018-06-13,0.0008642796223702421
2018-06-20,-0.025512085363283168
2018-06-27,0.0034626940745226564
2018-07-04,0.0005468084818668268
2018-07-11,0.010289326178914855
2018-07-18,0.00213864937069084
2018-07-25,-0.005314429497642419
2018-08-01,-0.00045240165111531483
2018-08-08,-0.011207571731949858
2018-08-15,-0.03517512070998647
2018-08-22,0.016688184638174283
2018-08-29,0.0031797907939890026
2018-09-05,-0.015195992563155134
2018-09-12,0.003232856386330224
2018-09-19,0.016287830916412893
2018-09-26,0.00977661983789563
2018-10-03,-0.009415153890116433
2018-10-10,0.0026351268092959738
2018-10-17,0.002329229021088276
2018-10-24,-0.014294914696433951
2018-10-31,-0.009376000520591895
2018-11-07,0.03145989459770629
2018-11-14,-0.0068674763891253135
2018-11-21,-0.019201332254236692
2018-11-28,0.002210593445277798
2018-12-05,0.002864932062043622
2018-12-12,-0.01876063508173272
2018-12-19,0.003943560015122792
2018-12-26,-0.01930854207534015
2019-01-02,-0.0004621636475322606
2019-01-09,0.0015380808351177664
2019-01-16,0.010058522591562615
2019-01-23,0.004481387485255598
2019-01-30,0.01018236138783198
2019-02-06,0.004099005958723876
2019-02-13,-0.009155426180753254
2019-02-20,0.009789949388176096
2019-02-27,0.011896157142183372
2019-03-06,-0.006473545343456593
2019-03-13,-0.007582465669031424
2019-03-20,0.009748394923269644
2019-03-27,-0.010089516341781735
2019-04-03,-0.00605731188962108
2019-04-10,0.004340481391639594
2019-04-17,0.011135992795468945
2019-04-24,-0.006032505463381946
2019-05-01,-0.0017247581600814855
2019-05-08,-0.008002328693743923
2019-05-15,-0.01996598654333921
2019-05-23,-0.014667484922595867
2019-05-30,-0.003455503498635152
2019-06-06,-0.0029609588728353093
2019-06-13,0.0019367752623402565
2019-06-20,-0.010475451089069486
2019-06-27,0.005177105496865434
2019-07-04,-0.001761201088124534
2019-07-11,-0.005445878630857814
2019-07-18,-0.004320836097964759
2019-07-25,-0.0036235117161631494
2019-08-01,-0.0200156216878427
2019-08-08,-0.024307217373601517
2019-08-15,-0.009036487073941939
2019-08-22,0.011218243315821644
2019-08-29,-0.002239667713229507
2019-09-05,0.004219318027448374
2019-09-12,0.023693782302038446
2019-09-19,0.007738742679132991
2019-09-26,-0.0211118600579855
2019-10-03,-0.004805252619391919
2019-10-10,-0.004568358623580808
2019-10-17,0.04379467326215974
2019-10-24,0.011486046516755569
2019-10-31,0.0036055097504525137
2019-11-07,-0.005145236131815967
2019-11-14,-0.007726802853759883
2019-11-21,0.0025735058688569437
2019-11-28,0.0031922624642059406
2019-12-05,0.009651705854764034
2019-12-12,0.003404254087921638
2019-12-19,-0.0033037970278451344
2019-12-26,-0.002517099708234212
2020-01-02,0.01524588389583626
2020-01-09,-0.016967473000130354
2020-01-16,0.0005632911884616073
2020-01-23,-0.0013803790257076968
2020-01-30,-0.016473117298596386
2020-02-06,0.0024233862085513507
2020-02-13,-0.008402612223022058
2020-02-20,0.003493976505686698
2020-02-27,-0.015295211509970187
2020-03-05,-0.00735803210031274
2020-03-12,-0.03406774288032958
2020-03-19,-0.0861911823540827
2020-03-26,0.033546188675944166
2020-04-02,0.02022833767087465
2020-04-09,0.0187918698734763
2020-04-16,0.0032600439539330135
2020-04-23,-0.009429943034108658
2020-04-30,0.023916163199459852
